	Gene	merge1
14892	AT3G44190.Araport11.447	5386
14893	AT3G44200.Araport11.447	1258
14894	AT3G44210.Araport11.447	0
14895	AT3G44220.Araport11.447	377
14896	AT3G44230.Araport11.447	0
14897	AT3G44235.Araport11.447	0
14898	AT3G44240.Araport11.447	11
14899	AT3G44250.Araport11.447	4
14900	AT3G44260.Araport11.447	50
14901	AT3G44261.Araport11.447	0
14902	AT3G44265.Araport11.447	4
14903	AT3G44280.Araport11.447	751
14904	AT3G44290.Araport11.447	72
14905	AT3G44300.Araport11.447	9761
14906	AT3G44310.Araport11.447	11069
14907	AT3G44320.Araport11.447	3879
14908	AT3G44326.Araport11.447	1281
14909	AT3G44330.Araport11.447	2109
14910	AT3G44340.Araport11.447	507
14911	AT3G44350.Araport11.447	2
14912	AT3G44370.Araport11.447	462
14913	AT3G44380.Araport11.447	346
14914	AT3G44400.Araport11.447	223
14915	AT3G44405.Araport11.447	67
14916	AT3G44428.Araport11.447	0
14917	AT3G44430.Araport11.447	468
14918	AT3G44435.Araport11.447	0
14919	AT3G44440.Araport11.447	13
14920	AT3G44450.Araport11.447	35
14921	AT3G44460.Araport11.447	3
14922	AT3G44480.Araport11.447	178
14923	AT3G44485.Araport11.447	1
14924	AT3G44490.Araport11.447	2
14925	AT3G44510.Araport11.447	346
14926	AT3G44530.Araport11.447	98
14927	AT3G44540.Araport11.447	1239
14928	AT3G44550.Araport11.447	1602
14929	AT3G44555.Araport11.447	1
14930	AT3G44560.Araport11.447	1
14931	AT3G44570.Araport11.447	10
14932	AT3G44580.Araport11.447	9
14933	AT3G44590.Araport11.447	3473
14934	AT3G44600.Araport11.447	948
14935	AT3G44610.Araport11.447	193
14936	AT3G44620.Araport11.447	759
14937	AT3G44630.Araport11.447	62
14938	AT3G44635.Araport11.447	0
14939	AT3G44660.Araport11.447	0
14940	AT3G44665.Araport11.447	0
14941	AT3G44670.Araport11.447	150
14942	AT3G44680.Araport11.447	582
14943	AT3G44690.Araport11.447	63
14944	AT3G44695.Araport11.447	11
14945	AT3G44700.Araport11.447	42
14946	AT3G44703.Araport11.447	10
14947	AT3G44704.Araport11.447	0
14948	AT3G44710.Araport11.447	224
14949	AT3G44713.Araport11.447	28
14950	AT3G44716.Araport11.447	64
14951	AT3G44718.Araport11.447	1
14952	AT3G44720.Araport11.447	591
14953	AT3G44730.Araport11.447	164
14954	AT3G44735.Araport11.447	177
14955	AT3G44740.Araport11.447	238
14956	AT3G44750.Araport11.447	3788
14957	AT3G44753.Araport11.447	48
14958	AT3G44755.Araport11.447	0
14959	AT3G44760.Araport11.447	5
14960	AT3G44763.Araport11.447	0
14961	AT3G44766.Araport11.447	2
14962	AT3G44769.Araport11.447	3
14963	AT3G44770.Araport11.447	19
14964	AT3G44780.Araport11.447	2
14965	AT3G44785.Araport11.447	1
14966	AT3G44790.Araport11.447	6
14967	AT3G44800.Araport11.447	6
14968	AT3G44805.Araport11.447	1
14969	AT3G44810.Araport11.447	4
14970	AT3G44820.Araport11.447	80
14971	AT3G44830.Araport11.447	9
14972	AT3G44840.Araport11.447	0
14973	AT3G44850.Araport11.447	366
14974	AT3G44860.Araport11.447	2
14975	AT3G44870.Araport11.447	12
14976	AT3G44880.Araport11.447	141
14977	AT3G44890.Araport11.447	536
14978	AT3G44900.Araport11.447	5
14979	AT3G44910.Araport11.447	6
14980	AT3G44920.Araport11.447	4
14981	AT3G44930.Araport11.447	2
14982	AT3G44935.Araport11.447	0
14983	AT3G44940.Araport11.447	257
14984	AT3G44950.Araport11.447	3
14985	AT3G44960.Araport11.447	16
14986	AT3G44970.Araport11.447	16
14987	AT3G44980.Araport11.447	0
14988	AT3G44990.Araport11.447	1470
14989	AT3G45000.Araport11.447	1
14990	AT3G45010.Araport11.447	693
14991	AT3G45020.Araport11.447	160
14992	AT3G45030.Araport11.447	11436
14993	AT3G45040.Araport11.447	428
14994	AT3G45050.Araport11.447	168
14995	AT3G45060.Araport11.447	1
14996	AT3G45070.Araport11.447	2244
14997	AT3G45080.Araport11.447	172
14998	AT3G45090.Araport11.447	1429
14999	AT3G45093.Araport11.447	3
15000	AT3G45100.Araport11.447	864
15001	AT3G45110.Araport11.447	19
15002	AT3G45130.Araport11.447	37
15003	AT3G45140.Araport11.447	6
15004	AT3G45150.Araport11.447	1
15005	AT3G45160.Araport11.447	147
15006	AT3G45170.Araport11.447	2
15007	AT3G45180.Araport11.447	2
15008	AT3G45190.Araport11.447	698
15009	AT3G45200.Araport11.447	1
15010	AT3G45210.Araport11.447	344
15011	AT3G45220.Araport11.447	2
15012	AT3G45230.Araport11.447	354
15013	AT3G45240.Araport11.447	655
15014	AT3G45243.Araport11.447	0
15015	AT3G45245.Araport11.447	3
15016	AT3G45248.Araport11.447	1
15017	AT3G45252.Araport11.447	2
15018	AT3G45260.Araport11.447	90
15019	AT3G45275.Araport11.447	1
15020	AT3G45280.Araport11.447	75
15021	AT3G45285.Araport11.447	0
15022	AT3G45290.Araport11.447	92
15023	AT3G45300.Araport11.447	4804
15024	AT3G45310.Araport11.447	8239
15025	AT3G45320.Araport11.447	2
15026	AT3G45330.Araport11.447	93
15027	AT3G45390.Araport11.447	145
15028	AT3G45400.Araport11.447	264
15029	AT3G45410.Araport11.447	771
15030	AT3G45420.Araport11.447	56
15031	AT3G45430.Araport11.447	73
15032	AT3G45440.Araport11.447	13
15033	AT3G45443.Araport11.447	649
15034	AT3G45450.Araport11.447	14
15035	AT3G45460.Araport11.447	2
15036	AT3G45470.Araport11.447	0
15037	AT3G45480.Araport11.447	1
15038	AT3G45490.Araport11.447	17
15039	AT3G45500.Araport11.447	2
15040	AT3G45510.Araport11.447	2
15041	AT3G45525.Araport11.447	0
15042	AT3G45530.Araport11.447	220
15043	AT3G45540.Araport11.447	12
15044	AT3G45555.Araport11.447	4
15045	AT3G45560.Araport11.447	4
15046	AT3G45570.Araport11.447	10
15047	AT3G45577.Araport11.447	0
15048	AT3G45580.Araport11.447	2
15049	AT3G45590.Araport11.447	199
15050	AT3G45600.Araport11.447	4901
15051	AT3G45610.Araport11.447	36
15052	AT3G45620.Araport11.447	567
15053	AT3G45630.Araport11.447	285
15054	AT3G45640.Araport11.447	992
15055	AT3G45645.Araport11.447	0
15056	AT3G45650.Araport11.447	1454
15057	AT3G45660.Araport11.447	59
15058	AT3G45670.Araport11.447	0
15059	AT3G45673.Araport11.447	0
15060	AT3G45680.Araport11.447	61
15061	AT3G45690.Araport11.447	6
15062	AT3G45700.Araport11.447	465
15063	AT3G45710.Araport11.447	3412
15064	AT3G45720.Araport11.447	15
15065	AT3G45730.Araport11.447	280
15066	AT3G45740.Araport11.447	447
15067	AT3G45750.Araport11.447	82
15068	AT3G45760.Araport11.447	10
15069	AT3G45770.Araport11.447	991
15070	AT3G45780.Araport11.447	626
15071	AT3G45790.Araport11.447	0
15072	AT3G45800.Araport11.447	7
15073	AT3G45810.Araport11.447	18
15074	AT3G45820.Araport11.447	2
15075	AT3G45830.Araport11.447	151
15076	AT3G45840.Araport11.447	143
15077	AT3G45850.Araport11.447	299
15078	AT3G45851.Araport11.447	0
15079	AT3G45860.Araport11.447	7
15080	AT3G45870.Araport11.447	39
15081	AT3G45880.Araport11.447	80
15082	AT3G45890.Araport11.447	288
15083	AT3G45900.Araport11.447	307
15084	AT3G45910.Araport11.447	0
15085	AT3G45920.Araport11.447	0
15086	AT3G45930.Araport11.447	2972
15087	AT3G45940.Araport11.447	3
15088	AT3G45950.Araport11.447	2
15089	AT3G45960.Araport11.447	11
15090	AT3G45970.Araport11.447	329
15091	AT3G45980.Araport11.447	8494
15092	AT3G45990.Araport11.447	4
15093	AT3G46000.Araport11.447	7847
15094	AT3G46010.Araport11.447	8722
15095	AT3G46020.Araport11.447	138
15096	AT3G46030.Araport11.447	12541
15097	AT3G46040.Araport11.447	4688
15098	AT3G46050.Araport11.447	0
15099	AT3G46060.Araport11.447	5971
15100	AT3G46070.Araport11.447	1
15101	AT3G46080.Araport11.447	12
15102	AT3G46086.Araport11.447	0
15103	AT3G46090.Araport11.447	1
15104	AT3G46100.Araport11.447	325
15105	AT3G46110.Araport11.447	17
15106	AT3G46120.Araport11.447	3
15107	AT3G46130.Araport11.447	810
15108	AT3G46140.Araport11.447	2
15109	AT3G46150.Araport11.447	35
15110	AT3G46160.Araport11.447	1
15111	AT3G46170.Araport11.447	57
15112	AT3G46180.Araport11.447	939
15113	AT3G46190.Araport11.447	25
15114	AT3G46200.Araport11.447	484
15115	AT3G46210.Araport11.447	1194
15116	AT3G46220.Araport11.447	372
15117	AT3G46230.Araport11.447	18
15118	AT3G46240.Araport11.447	2
15119	AT3G46260.Araport11.447	2
15120	AT3G46270.Araport11.447	143
15121	AT3G46280.Araport11.447	7492
15122	AT3G46290.Araport11.447	462
15123	AT3G46300.Araport11.447	2
15124	AT3G46310.Araport11.447	8
15125	AT3G46320.Araport11.447	2498
15126	AT3G46330.Araport11.447	42
15127	AT3G46340.Araport11.447	22
15128	AT3G46350.Araport11.447	1
15129	AT3G46355.Araport11.447	3
15130	AT3G46360.Araport11.447	1
15131	AT3G46370.Araport11.447	7
15132	AT3G46380.Araport11.447	1
15133	AT3G46390.Araport11.447	2
15134	AT3G46400.Araport11.447	272
15135	AT3G46410.Araport11.447	0
15136	AT3G46420.Araport11.447	6
15137	AT3G46430.Araport11.447	11398
15138	AT3G46440.Araport11.447	6933
15139	AT3G46450.Araport11.447	391
15140	AT3G46460.Araport11.447	601
15141	AT3G46470.Araport11.447	10
15142	AT3G46480.Araport11.447	5
15143	AT3G46490.Araport11.447	181
15144	AT3G46500.Araport11.447	307
15145	AT3G46510.Araport11.447	1333
15146	AT3G46520.Araport11.447	1
15147	AT3G46530.Araport11.447	32
15148	AT3G46540.Araport11.447	408
15149	AT3G46550.Araport11.447	501
15150	AT3G46560.Araport11.447	6717
15151	AT3G46565.Araport11.447	2
15152	AT3G46570.Araport11.447	6
15153	AT3G46580.Araport11.447	246
15154	AT3G46590.Araport11.447	524
15155	AT3G46600.Araport11.447	734
15156	AT3G46610.Araport11.447	80
15157	AT3G46613.Araport11.447	22
15158	AT3G46616.Araport11.447	6
15159	AT3G46617.Araport11.447	7
15160	AT3G46620.Araport11.447	834
15161	AT3G46630.Araport11.447	522
15162	AT3G46640.Araport11.447	1763
15163	AT3G46650.Araport11.447	7
15164	AT3G46660.Araport11.447	75
15165	AT3G46666.Araport11.447	35
15166	AT3G46670.Araport11.447	16
15167	AT3G46680.Araport11.447	10
15168	AT3G46690.Araport11.447	1227
15169	AT3G46700.Araport11.447	1808
15170	AT3G46710.Araport11.447	47
15171	AT3G46720.Araport11.447	692
15172	AT3G46730.Araport11.447	42
15173	AT3G46735.Araport11.447	0
15174	AT3G46740.Araport11.447	630
15175	AT3G46750.Araport11.447	7
15176	AT3G46760.Araport11.447	144
15177	AT3G46770.Araport11.447	3
15178	AT3G46780.Araport11.447	60
15179	AT3G46790.Araport11.447	112
15180	AT3G46800.Araport11.447	22
15181	AT3G46810.Araport11.447	82
15182	AT3G46820.Araport11.447	951
15183	AT3G46830.Araport11.447	3939
15184	AT3G46840.Araport11.447	3
15185	AT3G46845.Araport11.447	1850
15186	AT3G46850.Araport11.447	12
15187	AT3G46860.Araport11.447	1
15188	AT3G46870.Araport11.447	493
15189	AT3G46880.Araport11.447	9
15190	AT3G46890.Araport11.447	28
15191	AT3G46900.Araport11.447	2
15192	AT3G46910.Araport11.447	8
15193	AT3G46920.Araport11.447	104
15194	AT3G46930.Araport11.447	180
15195	AT3G46940.Araport11.447	2103
15196	AT3G46950.Araport11.447	89
15197	AT3G46960.Araport11.447	525
15198	AT3G46970.Araport11.447	213
15199	AT3G46980.Araport11.447	330
15200	AT3G46990.Araport11.447	208
15201	AT3G47000.Araport11.447	1018
15202	AT3G47010.Araport11.447	91
15203	AT3G47020.Araport11.447	1
15204	AT3G47030.Araport11.447	18
15205	AT3G47040.Araport11.447	311
15206	AT3G47050.Araport11.447	135
15207	AT3G47060.Araport11.447	254
15208	AT3G47070.Araport11.447	266
15209	AT3G47080.Araport11.447	131
15210	AT3G47090.Araport11.447	3
15211	AT3G47100.Araport11.447	4
15212	AT3G47110.Araport11.447	6
15213	AT3G47120.Araport11.447	529
15214	AT3G47130.Araport11.447	2
15215	AT3G47140.Araport11.447	0
15216	AT3G47150.Araport11.447	2
15217	AT3G47160.Araport11.447	1804
15218	AT3G47170.Araport11.447	0
15219	AT3G47180.Araport11.447	99
15220	AT3G47190.Araport11.447	10
15221	AT3G47200.Araport11.447	606
15222	AT3G47210.Araport11.447	653
15223	AT3G47220.Araport11.447	439
15224	AT3G47250.Araport11.447	12
15225	AT3G47290.Araport11.447	67
15226	AT3G47295.Araport11.447	2
15227	AT3G47300.Araport11.447	253
15228	AT3G47340.Araport11.447	145
15229	AT3G47341.Araport11.447	0
15230	AT3G47350.Araport11.447	3664
15231	AT3G47360.Araport11.447	480
15232	AT3G47370.Araport11.447	11522
15233	AT3G47380.Araport11.447	336
15234	AT3G47390.Araport11.447	266
15235	AT3G47400.Araport11.447	196
15236	AT3G47410.Araport11.447	1
15237	AT3G47420.Araport11.447	157
15238	AT3G47430.Araport11.447	15
15239	AT3G47440.Araport11.447	2
15240	AT3G47450.Araport11.447	167
15241	AT3G47460.Araport11.447	157
15242	AT3G47470.Araport11.447	3185
15243	AT3G47480.Araport11.447	18
15244	AT3G47490.Araport11.447	510
15245	AT3G47500.Araport11.447	292
15246	AT3G47510.Araport11.447	1570
15247	AT3G47520.Araport11.447	3380
15248	AT3G47530.Araport11.447	114
15249	AT3G47540.Araport11.447	424
15250	AT3G47550.Araport11.447	1286
15251	AT3G47560.Araport11.447	179
15252	AT3G47570.Araport11.447	83
15253	AT3G47580.Araport11.447	8
15254	AT3G47590.Araport11.447	1025
15255	AT3G47600.Araport11.447	4
15256	AT3G47610.Araport11.447	1227
15257	AT3G47620.Araport11.447	1415
15258	AT3G47630.Araport11.447	323
15259	AT3G47640.Araport11.447	199
15260	AT3G47650.Araport11.447	141
15261	AT3G47660.Araport11.447	8
15262	AT3G47670.Araport11.447	1617
15263	AT3G47675.Araport11.447	132
15264	AT3G47680.Araport11.447	495
15265	AT3G47690.Araport11.447	452
15266	AT3G47700.Araport11.447	424
15267	AT3G47710.Araport11.447	111
15268	AT3G47720.Araport11.447	2
15269	AT3G47730.Araport11.447	2289
15270	AT3G47740.Araport11.447	36
15271	AT3G47750.Araport11.447	8
15272	AT3G47760.Araport11.447	12
15273	AT3G47770.Araport11.447	31
15274	AT3G47780.Araport11.447	713
15275	AT3G47790.Araport11.447	36
15276	AT3G47800.Araport11.447	648
15277	AT3G47810.Araport11.447	6349
15278	AT3G47820.Araport11.447	329
15279	AT3G47830.Araport11.447	140
15280	AT3G47833.Araport11.447	3594
15281	AT3G47836.Araport11.447	3788
15282	AT3G47840.Araport11.447	47
15283	AT3G47850.Araport11.447	799
15284	AT3G47860.Araport11.447	274
15285	AT3G47870.Araport11.447	0
15286	AT3G47890.Araport11.447	404
15287	AT3G47910.Araport11.447	662
15288	AT3G47920.Araport11.447	0
15289	AT3G47930.Araport11.447	1038
15290	AT3G47940.Araport11.447	225
15291	AT3G47950.Araport11.447	257
15292	AT3G47960.Araport11.447	957
15293	AT3G47965.Araport11.447	837
15294	AT3G47980.Araport11.447	392
15295	AT3G47990.Araport11.447	721
15296	AT3G48000.Araport11.447	7839
15297	AT3G48010.Araport11.447	8
15298	AT3G48020.Araport11.447	911
15299	AT3G48030.Araport11.447	1769
15300	AT3G48040.Araport11.447	213
15301	AT3G48050.Araport11.447	561
15302	AT3G48060.Araport11.447	251
15303	AT3G48070.Araport11.447	908
15304	AT3G48080.Araport11.447	246
15305	AT3G48090.Araport11.447	880
15306	AT3G48100.Araport11.447	1087
15307	AT3G48110.Araport11.447	286
15308	AT3G48120.Araport11.447	170
15309	AT3G48131.Araport11.447	21
15310	AT3G48140.Araport11.447	20338
15311	AT3G48150.Araport11.447	276
15312	AT3G48160.Araport11.447	372
15313	AT3G48170.Araport11.447	1582
15314	AT3G48180.Araport11.447	353
15315	AT3G48185.Araport11.447	619
15316	AT3G48187.Araport11.447	65
15317	AT3G48190.Araport11.447	130
15318	AT3G48195.Araport11.447	306
15319	AT3G48200.Araport11.447	10
15320	AT3G48205.Araport11.447	7
15321	AT3G48208.Araport11.447	1
15322	AT3G48209.Araport11.447	0
15323	AT3G48210.Araport11.447	841
15324	AT3G48220.Araport11.447	0
15325	AT3G48230.Araport11.447	7
15326	AT3G48231.Araport11.447	0
15327	AT3G48240.Araport11.447	64
15328	AT3G48250.Araport11.447	96
15329	AT3G48260.Araport11.447	376
15330	AT3G48270.Araport11.447	2
15331	AT3G48280.Araport11.447	1
15332	AT3G48290.Araport11.447	3
15333	AT3G48300.Araport11.447	0
15334	AT3G48298.Araport11.447	0
15335	AT3G48310.Araport11.447	3
15336	AT3G48320.Araport11.447	3
15337	AT3G48330.Araport11.447	550
15338	AT3G48340.Araport11.447	2235
15339	AT3G48343.Araport11.447	0
15340	AT3G48344.Araport11.447	3
15341	AT3G48346.Araport11.447	10
15342	AT3G48350.Araport11.447	136
15343	AT3G48360.Araport11.447	2799
15344	AT3G48380.Araport11.447	1409
15345	AT3G48390.Araport11.447	74
15346	AT3G48410.Araport11.447	963
15347	AT3G48400.Araport11.447	0
15348	AT3G48420.Araport11.447	66
15349	AT3G48425.Araport11.447	211
15350	AT3G48430.Araport11.447	374
15351	AT3G48440.Araport11.447	46
15352	AT3G48450.Araport11.447	542
15353	AT3G48460.Araport11.447	20
15354	AT3G48470.Araport11.447	58
15355	AT3G48475.Araport11.447	0
15356	AT3G48480.Araport11.447	80
15357	AT3G48490.Araport11.447	254
15358	AT3G48500.Araport11.447	97
15359	AT3G48510.Araport11.447	7
15360	AT3G48520.Araport11.447	219
15361	AT3G48530.Araport11.447	5308
15362	AT3G48540.Araport11.447	201
15363	AT3G48550.Araport11.447	122
15364	AT3G48560.Araport11.447	1689
15365	AT3G48570.Araport11.447	989
15366	AT3G48580.Araport11.447	24
15367	AT3G48590.Araport11.447	385
15368	AT3G48600.Araport11.447	76
15369	AT3G48610.Araport11.447	57
15370	AT3G48620.Araport11.447	2
15371	AT3G48630.Araport11.447	1
15372	AT3G48640.Araport11.447	18
15373	AT3G48660.Araport11.447	193
15374	AT3G48670.Araport11.447	657
15375	AT3G48675.Araport11.447	0
15376	AT3G48680.Araport11.447	3033
15377	AT3G48690.Araport11.447	3135
15378	AT3G48700.Araport11.447	160
15379	AT3G48710.Araport11.447	662
15380	AT3G48720.Araport11.447	11
15381	AT3G48730.Araport11.447	714
15382	AT3G48740.Araport11.447	82
15383	AT3G48750.Araport11.447	1710
15384	AT3G48760.Araport11.447	1706
15385	AT3G48770.Araport11.447	7
15386	AT3G48780.Araport11.447	2344
15387	AT3G48790.Araport11.447	2
15388	AT3G48800.Araport11.447	242
15389	AT3G48810.Araport11.447	43
15390	AT3G48820.Araport11.447	515
15391	AT3G48830.Araport11.447	127
15392	AT3G48835.Araport11.447	19
15393	AT3G48840.Araport11.447	7
15394	AT3G48850.Araport11.447	109
15395	AT3G48860.Araport11.447	513
15396	AT3G48870.Araport11.447	1422
15397	AT3G48880.Araport11.447	1154
15398	AT3G48890.Araport11.447	4861
15399	AT3G48900.Araport11.447	76
15400	AT3G48920.Araport11.447	844
15401	AT3G48930.Araport11.447	26178
15402	AT3G48940.Araport11.447	304
15403	AT3G48950.Araport11.447	19
15404	AT3G48960.Araport11.447	2
15405	AT3G48970.Araport11.447	999
15406	AT3G48980.Araport11.447	130
15407	AT3G48990.Araport11.447	1826
15408	AT3G49000.Araport11.447	402
15409	AT3G49010.Araport11.447	23576
15410	AT3G49020.Araport11.447	3
15411	AT3G49030.Araport11.447	3
15412	AT3G49040.Araport11.447	8
15413	AT3G49045.Araport11.447	2
15414	AT3G49050.Araport11.447	402
15415	AT3G49055.Araport11.447	21
15416	AT3G49060.Araport11.447	246
15417	AT3G49070.Araport11.447	109
15418	AT3G49080.Araport11.447	657
15419	AT3G49100.Araport11.447	1458
15420	AT3G49110.Araport11.447	7
15421	AT3G49115.Araport11.447	6
15422	AT3G49120.Araport11.447	6216
15423	AT3G49130.Araport11.447	6
15424	AT3G49140.Araport11.447	549
15425	AT3G49142.Araport11.447	46
15426	AT3G49150.Araport11.447	2
15427	AT3G49155.Araport11.447	8
15428	AT3G49160.Araport11.447	153
15429	AT3G49170.Araport11.447	104
15430	AT3G49180.Araport11.447	449
15431	AT3G49190.Araport11.447	322
15432	AT3G49200.Araport11.447	9
15433	AT3G49210.Araport11.447	935
15434	AT3G49220.Araport11.447	1872
15435	AT3G49230.Araport11.447	0
15436	AT3G49250.Araport11.447	457
15437	AT3G49240.Araport11.447	0
15438	AT3G49260.Araport11.447	5
15439	AT3G49270.Araport11.447	2
15440	AT3G49290.Araport11.447	179
15441	AT3G49300.Araport11.447	1
15442	AT3G49305.Araport11.447	1
15443	AT3G49307.Araport11.447	1
15444	AT3G49310.Araport11.447	1578
15445	AT3G49320.Araport11.447	577
15446	AT3G49330.Araport11.447	1661
15447	AT3G49340.Araport11.447	1
15448	AT3G49350.Araport11.447	857
15449	AT3G49360.Araport11.447	266
15450	AT3G49370.Araport11.447	165
15451	AT3G49380.Araport11.447	64
15452	AT3G49390.Araport11.447	1126
15453	AT3G49400.Araport11.447	180
15454	AT3G49410.Araport11.447	124
15455	AT3G49420.Araport11.447	370
15456	AT3G49430.Araport11.447	1318
15457	AT3G49440.Araport11.447	0
15458	AT3G49450.Araport11.447	1
15459	AT3G49460.Araport11.447	2
15460	AT3G49470.Araport11.447	1390
15461	AT3G49480.Araport11.447	3
15462	AT3G49490.Araport11.447	1110
15463	AT3G49500.Araport11.447	350
15464	AT3G49510.Araport11.447	89
15465	AT3G49520.Araport11.447	3
15466	AT3G49530.Araport11.447	522
15467	AT3G49540.Araport11.447	1
15468	AT3G49550.Araport11.447	148
15469	AT3G49551.Araport11.447	0
15470	AT3G49560.Araport11.447	2187
15471	AT3G49570.Araport11.447	91
15472	AT3G49580.Araport11.447	128
15473	AT3G49590.Araport11.447	642
15474	AT3G49600.Araport11.447	324
15475	AT3G49601.Araport11.447	1346
15476	AT3G49610.Araport11.447	1
15477	AT3G49620.Araport11.447	5
15478	AT3G49630.Araport11.447	208
15479	AT3G49640.Araport11.447	585
15480	AT3G49645.Araport11.447	263
15481	AT3G49650.Araport11.447	127
15482	AT3G49660.Araport11.447	243
15483	AT3G49670.Araport11.447	639
15484	AT3G49680.Araport11.447	2405
15485	AT3G49690.Araport11.447	107
15486	AT3G49700.Araport11.447	19
15487	AT3G49710.Araport11.447	84
15488	AT3G49720.Araport11.447	3934
15489	AT3G49725.Araport11.447	256
15490	AT3G49730.Araport11.447	120
15491	AT3G49740.Araport11.447	0
15492	AT3G49744.Araport11.447	0
15493	AT3G49750.Araport11.447	657
15494	AT3G49760.Araport11.447	38
15495	AT3G49770.Araport11.447	3
15496	AT3G49780.Araport11.447	11053
15497	AT3G49790.Araport11.447	872
15498	AT3G49796.Araport11.447	0
15499	AT3G49800.Araport11.447	2208
15500	AT3G49810.Araport11.447	673
15501	AT3G49820.Araport11.447	95
15502	AT3G49830.Araport11.447	24
15503	AT3G49840.Araport11.447	100
15504	AT3G49845.Araport11.447	2766
15505	AT3G49850.Araport11.447	814
15506	AT3G49860.Araport11.447	433
15507	AT3G49870.Araport11.447	4419
15508	AT3G49880.Araport11.447	503
15509	AT3G49890.Araport11.447	263
15510	AT3G49900.Araport11.447	56
15511	AT3G49910.Araport11.447	13715
15512	AT3G49920.Araport11.447	116
15513	AT3G49930.Araport11.447	328
15514	AT3G49940.Araport11.447	5375
15515	AT3G49950.Araport11.447	3
